Product_Name,Brand,Product_Type,Supplement_Form,Ingredient,Alt_Ingredient_Name,Dosage,Unit,Ingredient_Category,Species,Plant_Part,Claims,Suggested_Use
The Vitamin Shoppe Ultimate Woman,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Black Pepper concentrate,,5.0,mg,botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Woman,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Cranberry concentrate,,25.0,mg,botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Woman,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Choline,,10.0,mg,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Woman,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Inositol,,10.0,mg,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Woman,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Lutein,,1.0,mg,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Woman,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Lycopene,,1.0,mg,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Woman,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Astaxanthin,,50.0,mcg,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Woman,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Zeaxanthin,,50.0,mcg,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Vitamin A,,5000.0,IU,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Vitamin C,,300.0,mg,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Active C,,0.0,NP,blend,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Tri-Scorb Proprietary Blend,,0.0,NP,blend,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Calcium Ascorbate,,0.0,NP,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Magnesium Ascorbate,,0.0,NP,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Zinc Ascorbate,,0.0,NP,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Vitamin D3, (Cholecalciferol) ,1000.0,IU,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Vitamin E,,30.0,IU,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Vitamin K,,80.0,mcg,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Thiamine, (Vitamin B1) ,50.0,mg,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Riboflavin, (Vitamin B2) ,50.0,mg,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Niacin,,50.0,mg,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Vitamin B6,,50.0,mg,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Folate, (Folic Acid) ,400.0,mcg,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Vitamin B12,,50.0,mcg,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Biotin,,300.0,mcg,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Pantothenic Acid,,50.0,mg,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Calcium,,200.0,mg,mineral,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Iodine,,150.0,mcg,mineral,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Magnesium,,25.0,mg,mineral,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Zinc,,25.0,mg,mineral,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Selenium,,200.0,mcg,mineral,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Copper,,2.0,mg,mineral,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Manganese,,2.0,mg,mineral,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Chromium,,120.0,mcg,mineral,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Molybdenum,,75.0,mcg,mineral,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Fruit & Veggie Blend,,105.0,mg,blend,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Citrus Bioflavonoids,,0.0,NP,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Carrot powder,,0.0,NP,botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Papaya powder, (fruit),0.0,NP,botanical,,fruit,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Orange powder, (fruit),0.0,NP,botanical,,fruit,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Pineapple powder,,0.0,NP,botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Pumpkin seed Meal, (seed),0.0,NP,botanical,,seed,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Spinach powder,,0.0,NP,botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Elderberry powder, (fruit),0.0,NP,botanical,,fruit,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Bilberry powder, (fruit),0.0,NP,botanical,,fruit,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Black Currant powder, (seed),0.0,NP,botanical,,seed,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Cauliflower powder,,0.0,NP,botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Saw Palmetto powder,,0.0,NP,botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Kale powder,,0.0,NP,botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Brussels Sprout powder, (sprout),0.0,NP,botanical,,sprout,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Broccoli powder,,0.0,NP,botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Apple powder, (fruit),0.0,NP,botanical,,fruit,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Kiwi powder, (fruit),0.0,NP,botanical,,fruit,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Amino Acid Blend,,100.0,mg,blend,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Taurine,,0.0,NP,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],L-Methionine,,0.0,NP,amino acid,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],L-Glutamine,,0.0,NP,amino acid,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],L-Arginine,,0.0,NP,amino acid,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],L-Carnitine,,0.0,NP,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Alpha Lipoic Acid,,50.0,mg,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Green Tea extract, (Camellia sinensis) (leaf),50.0,mg,botanical,sinensis,leaf,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Grape seed extract, (Vitis vinifera) (seed),25.0,mg,botanical,vinifera,seed,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Pomegranate extract, (Punica granatum) (fruit),25.0,mg,botanical,granatum,fruit,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Choline,,10.0,mg,vitamin,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Inositol,,10.0,mg,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Black Pepper concentrate,,5.0,mg,botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Silica,,4.0,mg,mineral,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Boron,,2.0,mg,mineral,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
The Vitamin Shoppe Ultimate Man,The Vitamin Shoppe,"DIETARY SUPPLEMENT, COMBINATION, OTHER [A1325]",TABLET [E0155],Lutein,,1.0,mg,non-nutrient/non-botanical,,,"OTHER INGREDIENT- OR CONSTITUENT-RELATED CLAIM OR USE [P0115], STRUCTURE/FUNCTION CLAIM [P0265]","Directions: As a dietary supplement, take two (2) tablets daily, preferably with meals.
"
